Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_CAMERA 22 thng  POS 11 thng""), ""Camera, 22 tháng | Pos, 11 tháng | Email, 33 tháng |"")",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.368s,FAILED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_ng""))",Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:01,0.109s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:22:01,2019-04-03 16:22:02,1.019s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 73.0.3683.86,,2019-04-03 16:22:02,2019-04-03 16:22:03,0.374s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/fieldSearch2""))",Chrome 73.0.3683.86,,2019-04-03 16:22:03,2019-04-03 16:22:04,0.773s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/input""), ""itsupporter anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:04,2019-04-03 16:22:04,0.438s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_anhtest22_btn btn-info""))",Chrome 73.0.3683.86,,2019-04-03 16:22:04,2019-04-03 16:22:04,0.131s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:22:04,2019-04-03 16:22:05,1.020s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_ITSupporter""), ""ITSupporter"")",Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.127s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_anhtest22_1""), ""anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.079s,PASSED
CDATE = null,Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.000s,PASSED
br = null,Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.000s,PASSED
try,Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.004s,PASSED
Finally,Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:05,0.001s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_0923 01032019""), CDATE)",Chrome 73.0.3683.86,,2019-04-03 16:22:05,2019-04-03 16:22:06,0.081s,PASSED
"verifyElementText(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/p_0943 01032019""), UDATE)",Chrome 73.0.3683.86,,2019-04-03 16:22:06,2019-04-03 16:22:06,0.062s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-03/Page_ODTS System/button_ng""))",Chrome 73.0.3683.86,,2019-04-03 16:22:06,2019-04-03 16:22:06,0.089s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:22:06,2019-04-03 16:22:06,0.700s,FAILED
,,,,,,
Test Cases/ITSupporter/ITSupporter-04,Chrome 73.0.3683.86,,2019-04-03 16:22:06,2019-04-03 16:22:19,12.389s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-03 16:22:07,2019-04-03 16:22:09,2.368s,PASSED
navigateToUrl(url),Chrome 73.0.3683.86,,2019-04-03 16:22:09,2019-04-03 16:22:11,1.758s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/input_ODTS_username""), ""admin01"")",Chrome 73.0.3683.86,,2019-04-03 16:22:11,2019-04-03 16:22:11,0.187s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/input_ODTS_password""), ""aeHFOx8jV/A="")",Chrome 73.0.3683.86,,2019-04-03 16:22:11,2019-04-03 16:22:11,0.151s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/button_ng Nhp""))",Chrome 73.0.3683.86,,2019-04-03 16:22:11,2019-04-03 16:22:11,0.138s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/a_Nhn Vin K Thut""))",Chrome 73.0.3683.86,,2019-04-03 16:22:11,2019-04-03 16:22:13,1.611s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/fieldSearch""))",Chrome 73.0.3683.86,,2019-04-03 16:22:13,2019-04-03 16:22:13,0.294s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/input""), ""nva22 anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:13,2019-04-03 16:22:14,0.305s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/button_Online_btn btn-danger f""))",Chrome 73.0.3683.86,,2019-04-03 16:22:14,2019-04-03 16:22:14,0.143s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:22:14,2019-04-03 16:22:15,1.014s,PASSED
"fileNameCre = ""creDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.001s,PASSED
"fileNameUp = ""upDateITSupporter.txt""",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.001s,PASSED
"workingDirectory = System.getProperty(""user.dir"")",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.001s,PASSED
absoluteFilePathCre = workingDirectory + separator + fileNameCre,Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.001s,PASSED
absoluteFilePathUp = workingDirectory + separator + fileNameUp,Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.002s,PASSED
writer2 = new java.io.PrintWriter(absoluteFilePathCre),Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.015s,PASSED
"writer2.print("""")",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.004s,PASSED
writer2.close(),Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.001s,PASSED
writer = new java.io.PrintWriter(absoluteFilePathUp),Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.004s,PASSED
"writer.print("""")",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.000s,PASSED
writer.close(),Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.002s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/button_Chp Nhn Xa""))",Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:15,0.150s,PASSED
waitForAlert(1),Chrome 73.0.3683.86,,2019-04-03 16:22:15,2019-04-03 16:22:16,1.013s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/button_OK""))",Chrome 73.0.3683.86,,2019-04-03 16:22:16,2019-04-03 16:22:16,0.152s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/td_Khng c d liu ph hp""))",Chrome 73.0.3683.86,,2019-04-03 16:22:16,2019-04-03 16:22:16,0.104s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/a_H Thng Ti Khon""))",Chrome 73.0.3683.86,,2019-04-03 16:22:16,2019-04-03 16:22:17,0.852s,PASSED
"click(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/fieldSearch2""))",Chrome 73.0.3683.86,,2019-04-03 16:22:17,2019-04-03 16:22:17,0.312s,PASSED
"setText(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/input""), ""itsupporter anhtest22"")",Chrome 73.0.3683.86,,2019-04-03 16:22:17,2019-04-03 16:22:18,0.519s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/ITSupporter/ITSupporter-04/Page_ODTS System/td_Khng c d liu ph hp""))",Chrome 73.0.3683.86,,2019-04-03 16:22:18,2019-04-03 16:22:18,0.042s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-03 16:22:18,2019-04-03 16:22:19,0.850s,PASSED
